dataset,comparison,sample_index,audio_path,true_indices,iKnow_rank,new_rank,delta_reciprocal_rank,Hit@1_transition
ESC-50,F-vs-iKnow,184,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36164-B-26.wav,[32],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,185,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36393-A-23.wav,[1],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,186,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36397-A-23.wav,[1],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,187,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36400-A-23.wav,[1],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,188,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36402-A-23.wav,[1],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,189,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-36929-A-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,190,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-37226-A-29.wav,[21],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,191,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-38559-A-14.wav,[7],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,192,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-38560-A-14.wav,[7],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,193,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39835-A-9.wav,[16],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,194,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39835-B-9.wav,[16],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,195,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39901-A-11.wav,[38],3,3,0.0,both_wrong
ESC-50,F-vs-iKnow,196,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39901-B-11.wav,[38],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,197,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39923-A-1.wav,[37],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,198,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-39937-A-28.wav,[42],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,199,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-40154-A-46.wav,[8],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,200,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-40621-A-28.wav,[42],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,201,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-40730-A-1.wav,[37],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,202,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-40967-A-28.wav,[42],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,203,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-41615-A-34.wav,[3],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,204,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-4211-A-12.wav,[14],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,205,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-42139-A-38.wav,[11],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,206,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43382-A-1.wav,[37],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,207,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43760-A-11.wav,[38],3,3,0.0,both_wrong
ESC-50,F-vs-iKnow,208,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43764-A-34.wav,[3],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,209,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43807-A-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,210,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43807-B-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,211,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43807-C-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,212,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-43807-D-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,213,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-44831-A-1.wav,[37],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,214,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-45641-A-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,215,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-45645-A-31.wav,[33],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,216,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46040-A-14.wav,[7],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,217,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46272-A-12.wav,[14],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,218,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46274-A-18.wav,[44],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,219,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46353-A-49.wav,[27],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,220,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46744-A-36.wav,[46],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,221,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46938-A-7.wav,[30],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,222,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-46938-B-7.wav,[30],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,223,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47250-A-41.wav,[6],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,224,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47250-B-41.wav,[6],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,225,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47273-A-21.wav,[41],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,226,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47274-A-21.wav,[41],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,227,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47709-A-16.wav,[49],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,228,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47714-A-16.wav,[49],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,229,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47819-A-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,230,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47819-B-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,231,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47819-C-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,232,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-47923-A-28.wav,[42],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,233,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-48298-A-46.wav,[8],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,234,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-48413-A-38.wav,[11],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,235,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-49098-A-35.wav,[47],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,236,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-49409-A-8.wav,[39],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,237,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-49409-B-8.wav,[39],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,238,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50060-A-10.wav,[36],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,239,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50454-A-44.wav,[22],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,240,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50455-A-44.wav,[22],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,241,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50623-A-15.wav,[48],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,242,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50625-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,243,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50661-A-44.wav,[22],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,244,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-50688-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,245,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51035-A-16.wav,[49],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,246,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51036-A-16.wav,[49],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,247,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51037-A-16.wav,[49],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,248,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51147-A-25.wav,[24],4,4,0.0,both_wrong
ESC-50,F-vs-iKnow,249,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51170-A-18.wav,[44],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,250,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51433-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,251,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51436-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,252,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-A-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,253,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-B-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,254,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-C-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,255,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-D-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,256,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-E-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,257,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-F-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,258,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-G-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,259,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-51805-H-33.wav,[19],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,260,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-52266-A-24.wav,[12],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,261,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-52290-A-30.wav,[20],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,262,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-52323-A-24.wav,[12],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,263,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-53444-A-28.wav,[42],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,264,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-53467-A-47.wav,[0],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,265,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-53501-A-32.wav,[31],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,266,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-53663-A-24.wav,[12],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,267,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-53670-A-18.wav,[44],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,268,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54065-A-45.wav,[45],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,269,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54065-B-45.wav,[45],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,270,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54084-A-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,271,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54505-A-21.wav,[41],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,272,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54747-A-46.wav,[8],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,273,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54752-A-18.wav,[44],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,274,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54918-A-14.wav,[7],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,275,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54918-B-14.wav,[7],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,276,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-54958-A-10.wav,[36],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,277,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56233-A-9.wav,[16],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,278,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56234-A-9.wav,[16],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,279,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56269-A-18.wav,[44],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,280,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56270-A-29.wav,[21],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,281,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56311-A-10.wav,[36],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,282,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56380-A-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,283,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56380-B-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,284,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-56907-A-46.wav,[8],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,285,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-57163-A-38.wav,[11],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,286,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-57316-A-13.wav,[15],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,287,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-57318-A-13.wav,[15],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,288,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-57795-A-8.wav,[39],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,289,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-58277-A-3.wav,[13],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,290,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-58792-A-24.wav,[12],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,291,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-58846-A-34.wav,[3],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,292,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-58923-A-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,293,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-58923-B-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,294,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-59102-A-13.wav,[15],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,295,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-59324-A-21.wav,[41],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,296,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-59513-A-0.wav,[18],3,1,0.6666666666666667,wrong_to_correct
ESC-50,F-vs-iKnow,297,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-5996-A-6.wav,[29],17,17,0.0,both_wrong
ESC-50,F-vs-iKnow,298,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-60460-A-36.wav,[46],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,299,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-60676-A-34.wav,[3],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,300,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-60997-A-20.wav,[17],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,301,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-60997-B-20.wav,[17],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,302,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-61212-A-32.wav,[31],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,303,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-61221-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,304,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-61252-A-11.wav,[38],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,305,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-61261-A-44.wav,[22],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,306,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-61534-A-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,307,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-62509-A-45.wav,[45],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,308,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-62565-A-44.wav,[22],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,309,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-62594-A-32.wav,[31],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,310,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-62849-A-38.wav,[11],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,311,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-62850-A-38.wav,[11],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,312,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-63679-A-24.wav,[12],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,313,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-63871-A-10.wav,[36],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,314,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-64398-A-41.wav,[6],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,315,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-64398-B-41.wav,[6],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,316,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-64473-A-45.wav,[45],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,317,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-65483-A-13.wav,[15],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,318,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-67033-A-37.wav,[10],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,319,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-67152-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,320,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-67230-A-29.wav,[21],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,321,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-67432-A-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,322,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-68628-A-27.wav,[2],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,323,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-68670-A-34.wav,[3],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,324,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-68734-A-34.wav,[3],2,2,0.0,both_wrong
ESC-50,F-vs-iKnow,325,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-69165-A-34.wav,[3],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,326,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-69422-A-3.wav,[13],6,6,0.0,both_wrong
ESC-50,F-vs-iKnow,327,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-69641-A-3.wav,[13],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,328,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-69760-A-16.wav,[49],1,2,-0.5,correct_to_wrong
ESC-50,F-vs-iKnow,329,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-70300-A-45.wav,[45],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,330,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-7057-A-12.wav,[14],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,331,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-71030-A-6.wav,[29],15,15,0.0,both_wrong
ESC-50,F-vs-iKnow,332,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-72195-A-37.wav,[10],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,333,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-72195-B-37.wav,[10],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,334,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-72229-A-6.wav,[29],13,13,0.0,both_wrong
ESC-50,F-vs-iKnow,335,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-72229-B-6.wav,[29],19,19,0.0,both_wrong
ESC-50,F-vs-iKnow,336,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-72695-A-26.wav,[32],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,337,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-73123-A-26.wav,[32],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,338,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-73585-A-7.wav,[30],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,339,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-74517-A-37.wav,[10],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,340,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-7456-A-13.wav,[15],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,341,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-75162-A-9.wav,[16],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,342,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-75189-A-7.wav,[30],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,343,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-75190-A-8.wav,[39],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,344,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-76831-A-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,345,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-76831-B-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,346,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-76831-C-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,347,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-76831-D-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,348,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-76831-E-42.wav,[40],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,349,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-77160-A-3.wav,[13],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,350,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-77241-A-3.wav,[13],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,351,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-79113-A-5.wav,[5],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,352,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-79146-A-29.wav,[21],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,353,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-79220-A-17.wav,[35],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,354,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-79236-A-36.wav,[46],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,355,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-79711-A-32.wav,[31],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,356,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-7973-A-7.wav,[30],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,357,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-7974-A-49.wav,[27],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,358,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-7974-B-49.wav,[27],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,359,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-80785-A-7.wav,[30],2,1,0.5,wrong_to_correct
ESC-50,F-vs-iKnow,360,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-80840-A-13.wav,[15],1,2,-0.5,correct_to_wrong
ESC-50,F-vs-iKnow,361,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-80841-A-13.wav,[15],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,362,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-81001-A-30.wav,[20],3,1,0.6666666666666667,wrong_to_correct
ESC-50,F-vs-iKnow,363,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-81001-B-30.wav,[20],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,364,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-81269-A-3.wav,[13],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,365,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-81851-A-31.wav,[33],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,366,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-81883-A-21.wav,[41],1,1,0.0,both_correct
ESC-50,F-vs-iKnow,367,/data/zkx/zkx/iknow-audio/data/ESC-50/audio/1-82817-A-30.wav,[20],1,1,0.0,both_correct
